1 174439 242940846 119183 10131845 14085 210811 82467 364 912 407 1142 321 258.000000 208.000000 0.358832 0.437106 0 1 222.886017
1 333862 408658552 219508 38516734 24547 40888 511086 1791 1894 1029 3266 424 -1.000000 720.000000 -0.001391 0.849699 0 1 505.347397
1 789449 1059284768 563342 52842594 32928 318567 1031843 2378 2947 886 4554 361 -1.000000 720.000000 -0.001391 0.527263 0 1 657.452613
1 844072 1138916081 593432 53539542 19612 329411 1107090 1082 1343 391 2353 298 -1.000000 720.000000 -0.001391 0.540993 0 1 364.072326
1 678644 805643117 495711 108039193 7009 72814 1100650 729 812 149 1291 245 -1.000000 523.000000 -0.001916 0.875234 0 1 214.570310
1 611438 762613203 437137 42700685 4931 110503 936627 490 586 171 843 332 -1.000000 492.000000 -0.002037 0.787854 0 1 147.581647
1 904918 1131473657 648485 68158953 6211 129338 1423192 652 778 189 1192 279 -1.000000 720.000000 -0.001391 0.832916 0 1 192.110880
1 878074 1079259801 645156 74184908 8621 101193 1421028 991 999 135 1672 299 -1.000000 720.000000 -0.001391 0.866471 0 1 292.140805
1 826474 1016544639 614709 54911255 10066 86234 1353244 1212 4957 1042 1634 786 -1.000000 720.000000 -0.001391 0.879146 0 1 580.387095
1 779792 947091696 620880 56214781 11422 53188 1343725 1665 1724 675 1368 662 -1.000000 720.000000 -0.001391 0.921370 0 1 410.313958
1 834135 991918754 673684 97236652 5307 26685 1476153 774 1121 310 735 655 -1.000000 720.000000 -0.001391 0.961301 0 1 205.391249
1 966072 1144833687 789391 171297198 13467 35948 1715797 1562 1412 736 1019 675 -1.000000 720.000000 -0.001391 0.956926 0 1 340.504684
1 949725 1132695587 725588 131727629 11213 32156 1640661 1760 1590 817 894 432 -1.000000 720.000000 -0.001391 0.960122 0 1 370.357302
1 851474 1045693030 647610 66241767 27176 64206 1430973 4154 3227 2407 1380 770 -1.000000 720.000000 -0.001391 0.911735 0 1 863.087150
1 983261 1199558149 738245 71240872 23005 55524 1661939 3249 2528 1882 1211 698 -1.000000 720.000000 -0.001391 0.933145 0 1 662.098104
1 837653 1021419822 651446 78678372 16586 37715 1448106 2382 1955 922 1862 727 -1.000000 720.000000 -0.001391 0.947144 0 1 519.558752
1 1039529 1272571047 779914 75908258 33450 141724 1674565 4522 4261 2258 3149 907 -1.000000 720.000000 -0.001391 0.842478 0 1 972.436770
1 1028457 1263405469 807718 80763143 12340 61976 1767552 1916 2656 783 2192 1082 -1.000000 720.000000 -0.001391 0.928874 0 1 509.900488
1 1034681 1288326104 793111 77000777 13599 44575 1778515 2319 2734 748 2815 1007 -1.000000 720.000000 -0.001391 0.948653 0 1 547.233180
1 976704 1233532522 708679 64293079 11664 63778 1618930 1232 1507 809 2577 515 -1.000000 720.000000 -0.001391 0.922729 0 1 328.725131
1 985436 1231822840 722370 65700089 16387 68070 1637920 1143 1573 937 2817 470 -1.000000 720.000000 -0.001391 0.919220 0 1 418.631603
1 1002818 1238236817 741959 82632075 6853 34049 1708346 462 787 265 1332 443 -1.000000 720.000000 -0.001391 0.959605 0 1 211.405603
1 996593 1236194412 731749 67682812 14522 54840 1670978 580 1298 490 1915 448 -1.000000 720.000000 -0.001391 0.935080 0 1 295.849819
1 859732 1062358682 621554 57214561 8964 120047 1360205 1034 1029 217 1704 293 -1.000000 719.000000 -0.001393 0.837217 0 1 291.207657
1 839018 1033271653 635546 56622399 11286 63039 1409456 1487 5329 984 1907 1010 -1.000000 720.000000 -0.001391 0.913095 0 1 628.156511
1 706372 843821769 585553 53386756 9459 40127 1246994 1376 1525 772 844 658 -1.000000 720.000000 -0.001391 0.934162 0 1 342.497357
1 815192 975000216 654027 80230402 5265 26555 1437628 755 1098 295 743 661 -1.000000 720.000000 -0.001391 0.960424 0 1 203.755053
1 949434 1123980671 786005 171814514 11278 33248 1698198 1188 1165 521 1001 694 -1.000000 720.000000 -0.001391 0.959383 0 1 279.704601
1 953800 1129299019 735952 151284949 13734 36413 1650924 2195 1894 1081 901 419 -1.000000 719.000000 -0.001393 0.955472 0 1 444.867796
1 895415 1109847206 658074 72119128 12240 35255 1515450 1748 1968 801 1337 542 -1.000000 720.000000 -0.001391 0.952820 0 1 427.487620
1 955318 1153950162 737405 75464794 36389 83085 1604699 5421 3924 3322 1151 732 -1.000000 720.000000 -0.001391 0.898915 0 1 1049.922428
1 865950 1066160956 653235 76152968 8870 25889 1490682 1146 1169 504 1175 513 -1.000000 720.000000 -0.001391 0.964197 0 1 296.622536
1 669060 809694377 520201 52461640 23360 45775 1140534 3548 2976 1522 2387 697 -1.000000 520.000000 -0.001927 0.920537 0 1 722.306978
